 Simulation of solvent flow around colloids
  912000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.548E+03 0.136E+05
  913000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.187E+03 0.136E+05
  914000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.128E+04 0.138E+05
  915000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.111E+04 0.134E+05
  916000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.151E+04 0.135E+05
  917000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.292E+02 0.131E+05
  918000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.168E+04 0.134E+05
  919000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 -.725E+03 0.145E+05
  920000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.451E+03 0.148E+05
  921000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.330E+03 0.135E+05
  922000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.311E+03 0.135E+05
  923000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.357E+03 0.135E+05
  924000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.545E+03 0.136E+05
  925000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.812E+03 0.138E+05
  926000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.915E+02 0.140E+05
  927000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.802E+03 0.139E+05
  928000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.133E+04 0.144E+05
  929000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.427E+03 0.138E+05
  930000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.476E+03 0.141E+05
  931000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.572E+03 0.146E+05
  932000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 -.397E+03 0.135E+05
  933000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.358E+03 0.145E+05
  934000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.389E+03 0.146E+05
  935000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.920E+03 0.141E+05
  936000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.284E+02 0.132E+05
  937000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.672E+03 0.137E+05
  938000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.147E+03 0.139E+05
  939000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.163E+03 0.143E+05
  940000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.505E+03 0.142E+05
  941000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.622E+02 0.133E+05
  942000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.159E+03 0.120E+05
  943000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.637E+03 0.119E+05
  944000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.177E+03 0.124E+05
  945000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.369E+03 0.127E+05
  946000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.116E+04 0.128E+05
  947000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.468E+03 0.134E+05
  948000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.628E+03 0.133E+05
  949000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.136E+03 0.146E+05
  950000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.627E+03 0.147E+05
  951000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.297E+03 0.146E+05
  952000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.883E+03 0.149E+05
  953000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.531E+03 0.145E+05
  954000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.541E+03 0.146E+05
  955000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.102E+04 0.143E+05
  956000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.237E+03 0.142E+05
  957000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.847E+03 0.142E+05
  958000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.497E+02 0.147E+05
  959000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.825E+03 0.147E+05
  960000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.541E+02 0.137E+05
  961000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.189E+03 0.135E+05
  962000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 -.371E+03 0.131E+05
  963000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.764E+03 0.137E+05
  964000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.424E+03 0.144E+05
  965000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.776E+03 0.149E+05
  966000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.183E+03 0.148E+05
  967000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.241E+03 0.152E+05
  968000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.939E+03 0.151E+05
  969000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.886E+03 0.155E+05
  970000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.127E+04 0.151E+05
  971000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.910E+03 0.142E+05
  972000 0.998E+00 0.449E+06 0.449E+06 0.000E+00 -.654E+03 0.137E+05
  973000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.335E+02 0.141E+05
  974000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.743E+03 0.142E+05
  975000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.631E+03 0.149E+05
  976000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.492E+02 0.139E+05
  977000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.152E+03 0.139E+05
  978000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.227E+03 0.139E+05
  979000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.901E+03 0.137E+05
  980000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.159E+03 0.140E+05
  981000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.108E+04 0.147E+05
  982000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.526E+03 0.144E+05
  983000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.159E+04 0.143E+05
  984000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.109E+04 0.147E+05
  985000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.124E+04 0.145E+05
  986000 0.998E+00 0.449E+06 0.449E+06 0.000E+00 -.222E+04 0.138E+05
  987000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.677E+03 0.145E+05
  988000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.170E+04 0.139E+05
  989000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.460E+03 0.148E+05
  990000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.249E+03 0.144E+05
  991000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.794E+02 0.148E+05
  992000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.886E+02 0.139E+05
  993000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.110E+03 0.134E+05
  994000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.706E+02 0.135E+05
  995000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.444E+02 0.139E+05
  996000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.280E+03 0.142E+05
  997000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.263E+03 0.144E+05
  998000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.239E+03 0.147E+05
  999000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.433E+03 0.145E+05
 1000000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.785E+03 0.141E+05
