 Simulation of solvent flow around colloids
  608000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.577E+03 0.123E+05
  609000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.337E+03 0.122E+05
  610000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.883E+03 0.117E+05
  611000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.143E+03 0.122E+05
  612000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.469E+03 0.122E+05
  613000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 -.256E+02 0.122E+05
  614000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.108E+04 0.128E+05
  615000 0.998E+00 0.449E+06 0.449E+06 0.000E+00 -.408E+03 0.130E+05
  616000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.194E+03 0.132E+05
  617000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.462E+03 0.127E+05
  618000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.607E+03 0.125E+05
  619000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.565E+03 0.121E+05
  620000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.722E+03 0.121E+05
  621000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.142E+04 0.126E+05
  622000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.745E+02 0.127E+05
  623000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.333E+03 0.121E+05
  624000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.733E+03 0.128E+05
  625000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.585E+03 0.132E+05
  626000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.149E+03 0.137E+05
  627000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.114E+03 0.138E+05
  628000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.172E+03 0.135E+05
  629000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.644E+03 0.131E+05
  630000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.414E+03 0.127E+05
  631000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.155E+04 0.131E+05
  632000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.290E+03 0.124E+05
  633000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.130E+03 0.131E+05
  634000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.157E+03 0.129E+05
  635000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.325E+02 0.131E+05
  636000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.580E+03 0.133E+05
  637000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.103E+03 0.126E+05
  638000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.147E+04 0.135E+05
  639000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.122E+04 0.129E+05
  640000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.280E+04 0.127E+05
  641000 0.998E+00 0.449E+06 0.449E+06 0.000E+00 -.134E+04 0.127E+05
  642000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.159E+04 0.129E+05
  643000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.118E+04 0.124E+05
  644000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.416E+03 0.120E+05
  645000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 -.131E+04 0.123E+05
  646000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.101E+04 0.127E+05
  647000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.120E+04 0.121E+05
  648000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.818E+03 0.122E+05
  649000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.395E+03 0.133E+05
  650000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.256E+03 0.124E+05
  651000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.451E+03 0.127E+05
  652000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.936E+01 0.130E+05
  653000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.661E+03 0.124E+05
  654000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.434E+03 0.123E+05
  655000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.449E+03 0.129E+05
  656000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.943E+03 0.133E+05
  657000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.357E+03 0.127E+05
  658000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.258E+03 0.132E+05
  659000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.270E+03 0.131E+05
  660000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.203E+03 0.126E+05
  661000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.181E+02 0.126E+05
  662000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.152E+03 0.125E+05
  663000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.801E+03 0.123E+05
  664000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.911E+03 0.126E+05
  665000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.622E+03 0.122E+05
  666000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.897E+03 0.122E+05
  667000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.564E+03 0.125E+05
  668000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.660E+03 0.116E+05
  669000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.387E+03 0.121E+05
  670000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.240E+02 0.116E+05
  671000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.154E+04 0.119E+05
  672000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.124E+03 0.125E+05
  673000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.466E+03 0.117E+05
  674000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.133E+04 0.120E+05
  675000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.190E+03 0.123E+05
  676000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.145E+04 0.127E+05
  677000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.180E+03 0.127E+05
  678000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.143E+03 0.130E+05
  679000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.583E+03 0.129E+05
  680000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.466E+03 0.132E+05
  681000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.394E+02 0.125E+05
  682000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.660E+03 0.126E+05
  683000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.170E+03 0.117E+05
  684000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.368E+03 0.116E+05
  685000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.909E+03 0.122E+05
  686000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.231E+03 0.121E+05
  687000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.997E+03 0.127E+05
  688000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.451E+02 0.130E+05
  689000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.109E+04 0.123E+05
  690000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.741E+03 0.130E+05
  691000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.624E+02 0.131E+05
  692000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.626E+03 0.125E+05
  693000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.332E+03 0.125E+05
  694000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.805E+02 0.122E+05
  695000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.496E+03 0.119E+05
  696000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.132E+04 0.126E+05
  697000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.863E+03 0.133E+05
  698000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.542E+03 0.136E+05
  699000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.281E+03 0.139E+05
  700000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.832E+03 0.130E+05
  701000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.410E+03 0.128E+05
  702000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 -.214E+02 0.130E+05
  703000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.726E+03 0.128E+05
  704000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.131E+04 0.125E+05
  705000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.686E+03 0.129E+05
  706000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.152E+03 0.126E+05
  707000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.161E+03 0.130E+05
  708000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.231E+03 0.126E+05
  709000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.751E+03 0.129E+05
  710000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.361E+03 0.127E+05
  711000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.178E+03 0.134E+05
  712000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.199E+03 0.133E+05
  713000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.984E+03 0.137E+05
  714000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.286E+03 0.143E+05
  715000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.125E+04 0.139E+05
  716000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.183E+04 0.136E+05
  717000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.639E+03 0.134E+05
  718000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.214E+03 0.129E+05
  719000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.298E+03 0.129E+05
  720000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.125E+03 0.124E+05
  721000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.176E+03 0.119E+05
  722000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.114E+03 0.130E+05
  723000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.341E+03 0.128E+05
  724000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.327E+03 0.129E+05
  725000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.351E+01 0.132E+05
  726000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.261E+03 0.137E+05
  727000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.799E+03 0.132E+05
  728000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.426E+03 0.135E+05
  729000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.101E+03 0.141E+05
  730000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.410E+03 0.137E+05
  731000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.109E+01 0.134E+05
  732000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.876E+03 0.132E+05
  733000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.423E+03 0.136E+05
  734000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.595E+03 0.129E+05
  735000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.312E+03 0.123E+05
  736000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.957E+03 0.128E+05
  737000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.308E+03 0.135E+05
  738000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.128E+04 0.123E+05
  739000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.927E+03 0.120E+05
  740000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 -.811E+02 0.121E+05
  741000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.109E+04 0.112E+05
  742000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.417E+03 0.117E+05
  743000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.277E+03 0.113E+05
  744000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.959E+03 0.112E+05
  745000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.668E+03 0.121E+05
  746000 0.998E+00 0.449E+06 0.449E+06 0.000E+00 -.265E+03 0.119E+05
  747000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.138E+04 0.128E+05
  748000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.107E+04 0.129E+05
  749000 0.998E+00 0.449E+06 0.449E+06 0.000E+00 -.828E+03 0.124E+05
  750000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.739E+02 0.124E+05
  751000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.251E+03 0.127E+05
  752000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.175E+04 0.134E+05
  753000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.724E+02 0.128E+05
  754000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.111E+04 0.125E+05
  755000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.575E+03 0.119E+05
  756000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.100E+04 0.121E+05
  757000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.149E+04 0.121E+05
  758000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.491E+03 0.127E+05
  759000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.501E+03 0.120E+05
  760000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.121E+03 0.121E+05
  761000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.628E+03 0.123E+05
  762000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.259E+03 0.127E+05
  763000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.537E+03 0.132E+05
  764000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.291E+02 0.132E+05
  765000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.183E+03 0.126E+05
  766000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.438E+03 0.131E+05
  767000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.121E+03 0.128E+05
  768000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.150E+04 0.130E+05
  769000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.604E+03 0.135E+05
  770000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.394E+03 0.125E+05
  771000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.508E+03 0.130E+05
  772000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.137E+04 0.129E+05
  773000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.749E+03 0.132E+05
  774000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.446E+03 0.134E+05
  775000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.245E+03 0.132E+05
  776000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.301E+03 0.135E+05
  777000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.221E+03 0.131E+05
  778000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.914E+02 0.135E+05
  779000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.365E+02 0.135E+05
  780000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.640E+03 0.130E+05
  781000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.729E+03 0.132E+05
  782000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.645E+02 0.131E+05
  783000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.241E+02 0.127E+05
  784000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.255E+03 0.125E+05
  785000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.422E+03 0.128E+05
  786000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.730E+03 0.125E+05
  787000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.381E+03 0.124E+05
  788000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.594E+03 0.132E+05
  789000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.324E+03 0.127E+05
  790000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.166E+04 0.127E+05
  791000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.421E+03 0.125E+05
  792000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.617E+03 0.136E+05
  793000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.895E+03 0.127E+05
  794000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.312E+03 0.122E+05
  795000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.386E+03 0.130E+05
  796000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.408E+03 0.124E+05
  797000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.294E+03 0.134E+05
  798000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.495E+03 0.134E+05
  799000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.456E+03 0.131E+05
  800000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.458E+03 0.128E+05
  801000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.200E+03 0.123E+05
  802000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.162E+03 0.132E+05
  803000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.144E+03 0.128E+05
  804000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.108E+04 0.133E+05
  805000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.409E+03 0.135E+05
  806000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.737E+03 0.135E+05
  807000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.432E+03 0.141E+05
  808000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.144E+04 0.136E+05
  809000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.800E+02 0.127E+05
  810000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.866E+03 0.132E+05
  811000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.321E+03 0.140E+05
  812000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.355E+03 0.134E+05
  813000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.141E+03 0.129E+05
  814000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.737E+03 0.133E+05
  815000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.625E+03 0.137E+05
  816000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.198E+02 0.138E+05
  817000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.418E+02 0.133E+05
  818000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.646E+02 0.135E+05
  819000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.348E+03 0.136E+05
  820000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.565E+03 0.132E+05
  821000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.947E+03 0.134E+05
  822000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.101E+04 0.133E+05
  823000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.807E+03 0.133E+05
  824000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.231E+03 0.133E+05
  825000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.646E+03 0.137E+05
  826000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.327E+03 0.134E+05
  827000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.849E+03 0.132E+05
  828000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.403E+03 0.127E+05
  829000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.233E+03 0.126E+05
  830000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.167E+02 0.127E+05
  831000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.556E+03 0.130E+05
  832000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.846E+03 0.126E+05
  833000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.440E+03 0.125E+05
  834000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.645E+03 0.125E+05
  835000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.401E+02 0.134E+05
  836000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.487E+03 0.132E+05
  837000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.401E+03 0.131E+05
  838000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.684E+03 0.130E+05
  839000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.185E+03 0.128E+05
  840000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.546E+03 0.132E+05
  841000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.474E+03 0.125E+05
  842000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.123E+04 0.117E+05
  843000 0.998E+00 0.449E+06 0.449E+06 0.000E+00 -.113E+04 0.122E+05
  844000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.376E+03 0.124E+05
  845000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.519E+02 0.121E+05
  846000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.666E+03 0.117E+05
  847000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.909E+03 0.111E+05
  848000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.369E+03 0.119E+05
  849000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.731E+02 0.123E+05
  850000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 -.654E+03 0.127E+05
  851000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.294E+03 0.126E+05
  852000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 -.380E+03 0.127E+05
  853000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.209E+02 0.118E+05
  854000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.144E+04 0.124E+05
  855000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.790E+03 0.126E+05
  856000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.212E+03 0.124E+05
  857000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.146E+03 0.132E+05
  858000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.889E+03 0.124E+05
  859000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.584E+03 0.118E+05
  860000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.614E+03 0.116E+05
  861000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.356E+03 0.124E+05
  862000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.402E+03 0.116E+05
  863000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.228E+03 0.115E+05
  864000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.620E+03 0.122E+05
  865000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.937E+02 0.114E+05
  866000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.323E+01 0.112E+05
  867000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.791E+03 0.117E+05
  868000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.292E+03 0.118E+05
  869000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.111E+04 0.118E+05
  870000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.153E+03 0.120E+05
  871000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.106E+03 0.119E+05
  872000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.811E+02 0.117E+05
  873000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.368E+03 0.117E+05
  874000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.761E+03 0.118E+05
  875000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.298E+00 0.117E+05
  876000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.673E+03 0.120E+05
  877000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.904E+02 0.124E+05
  878000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.964E+03 0.128E+05
  879000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.763E+03 0.128E+05
  880000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.421E+03 0.128E+05
  881000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.210E+03 0.127E+05
  882000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.973E+03 0.126E+05
  883000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.196E+03 0.128E+05
  884000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.495E+03 0.128E+05
  885000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.410E+03 0.127E+05
  886000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.944E+03 0.125E+05
  887000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.513E+02 0.128E+05
  888000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.179E+04 0.130E+05
  889000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.346E+03 0.131E+05
  890000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.140E+04 0.124E+05
  891000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.143E+03 0.123E+05
  892000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.639E+03 0.116E+05
  893000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.311E+03 0.122E+05
  894000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.655E+03 0.120E+05
  895000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.359E+03 0.118E+05
  896000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.154E+03 0.120E+05
  897000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.108E+04 0.125E+05
  898000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.558E+03 0.122E+05
  899000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.950E+03 0.113E+05
  900000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.549E+03 0.115E+05
  901000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.177E+03 0.114E+05
  902000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.129E+02 0.118E+05
  903000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.860E+02 0.114E+05
  904000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.168E+03 0.120E+05
  905000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 -.261E+02 0.117E+05
  906000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.694E+03 0.113E+05
  907000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.275E+03 0.119E+05
  908000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.104E+04 0.122E+05
  909000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.406E+03 0.116E+05
  910000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.921E+03 0.118E+05
  911000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.191E+04 0.113E+05
